p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-28.81,-67.72,9.98,5.87,-4.82,-59.61,13.05,25.11,34.47,35.65,উ
-39.45,-75.95,3.72,2.85,-8.59,-71.91,-24.21,9.96,21.82,26.21,উ
-35.72,-72.44,9.36,6.91,-5.36,-68.28,-7.99,15.54,26.61,29.71,উ
-35.23,-69.58,4.02,2.23,-8.28,-54.22,26.78,26.12,34.08,35.03,উ
-32.58,-75.77,6.37,4.65,-5.88,-57.09,52.72,25.93,35.68,36.19,উ
-24.92,-71.74,14.8,8.29,-7.16,-68.25,-28.25,16.33,30.2,31.98,উ
-23.92,-77.22,11.86,8.49,-4.65,-68.93,-29.42,19.56,33.15,35.55,উ
-30.88,-71.62,1.17,1.13,-6.7,-45.94,52.39,29.75,38.53,39.55,উ
-30.52,-71.28,3.02,3.22,-4.68,-49.1,37.92,27.54,37.18,38.21,উ
-29.47,-71.81,4.9,4.88,-3.8,-52.39,30.27,26.87,37.14,37.96,উ
-29.56,-68.57,8.41,8.97,-0.41,-58.03,16.63,24.33,35.0,35.95,উ
-29.8,-74.6,7.9,8.61,-2.1,-60.87,4.58,19.68,31.32,33.15,উ
-31.49,-75.9,4.31,3.72,-6.96,-57.91,1.98,20.21,31.43,33.57,উ
-38.24,-70.91,-6.48,-5.08,-12.01,-43.88,57.6,28.8,36.2,38.01,উ
-35.49,-76.62,-2.44,-1.53,-9.98,-51.46,32.09,23.43,32.56,34.57,উ
-28.1,-63.07,10.74,9.7,-0.52,-61.01,-1.63,20.76,32.52,33.84,উ
-28.22,-63.82,10.34,9.44,-0.39,-60.75,2.77,21.84,33.07,34.57,উ
-25.96,-57.92,14.75,13.46,2.96,-64.22,1.39,21.92,33.78,34.84,উ
-28.46,-58.69,12.46,10.96,-0.05,-65.73,-6.21,18.38,30.52,32.57,উ
-29.94,-61.74,9.49,8.72,-1.39,-62.44,1.52,20.65,31.77,33.67,উ
-28.87,-59.88,11.17,9.83,-0.68,-62.72,1.1,20.84,32.34,34.24,উ
-35.63,-66.31,7.24,8.05,-2.58,-69.03,-9.81,13.31,25.89,29.38,উ
-41.47,-67.63,3.2,4.35,-8.59,-70.85,-19.22,7.78,20.02,24.22,উ
-39.63,-66.04,3.11,3.75,-8.46,-65.36,-7.33,12.99,23.93,27.18,উ
-34.33,-62.12,3.34,2.37,-8.84,-54.52,13.16,23.77,32.68,34.53,উ
-32.21,-57.42,6.43,4.9,-6.34,-55.8,8.21,24.29,33.38,34.64,উ
-30.17,-54.1,7.84,5.51,-5.41,-53.2,11.7,27.36,36.42,36.79,উ
-27.72,-67.1,7.16,5.77,-4.33,-52.33,32.53,30.67,39.11,38.92,উ
-32.3,-68.2,3.55,1.68,-9.32,-45.77,49.53,30.43,41.95,44.9,উ
-33.6,-72.96,3.5,1.28,-7.31,-53.17,41.75,24.75,32.75,34.66,উ
-32.7,-73.99,4.73,2.39,-6.79,-56.49,28.3,22.39,31.0,33.23,উ
-33.61,-76.35,3.64,2.19,-6.59,-56.68,33.22,21.38,30.48,32.46,উ
-32.91,-84.31,6.21,4.07,-5.44,-57.61,45.1,20.5,30.13,32.33,উ
-31.59,-80.07,8.25,5.79,-4.31,-58.29,20.65,21.14,30.62,32.57,উ
-30.87,-81.38,8.39,5.98,-3.62,-58.25,17.3,20.43,30.5,32.77,উ
-34.06,-82.13,5.78,4.39,-5.35,-58.76,18.43,18.97,29.13,31.92,উ
-33.29,-85.74,6.0,3.59,-5.35,-60.28,90.76,18.61,29.76,31.81,উ
-32.82,-87.14,7.56,4.22,-5.62,-59.45,46.77,18.33,29.45,31.91,উ
-33.36,-85.61,7.38,4.25,-5.56,-60.22,28.83,17.81,29.06,31.68,উ
-33.21,-85.9,7.33,4.07,-5.63,-59.52,38.81,18.42,29.46,31.79,উ
-33.32,-86.46,7.36,4.32,-5.51,-60.61,29.19,17.31,28.54,31.0,উ
-23.04,-79.73,15.5,10.09,-0.14,-63.91,18.91,22.36,33.58,34.41,উ
-23.14,-74.39,17.03,10.96,0.24,-61.03,10.62,24.28,34.8,35.41,উ
-23.69,-73.65,15.76,10.44,0.0,-61.21,9.7,23.73,34.69,35.33,উ
-27.18,-73.78,12.22,8.04,-2.28,-59.44,10.06,23.04,33.36,34.74,উ
-32.57,-78.69,2.29,-0.1,-7.52,-54.77,19.77,23.57,34.17,35.98,উ
-33.26,-67.69,8.78,5.82,-6.41,-57.0,-4.19,22.1,32.33,33.84,উ
-28.16,-66.62,11.49,7.8,-3.73,-53.22,5.59,26.52,36.6,37.31,উ
-28.74,-59.16,12.53,9.08,-3.11,-55.66,0.39,25.15,35.65,36.38,উ
-24.48,-54.97,14.4,9.7,-1.39,-52.58,3.87,29.68,39.15,38.42,উ
-30.57,-59.67,6.49,3.2,-6.77,-45.86,12.2,30.77,39.23,39.86,উ
-30.18,-57.63,6.36,2.71,-7.18,-45.41,14.79,32.01,40.4,40.98,উ
-28.63,-54.31,9.94,6.19,-4.6,-48.27,10.27,31.03,39.95,40.35,উ
-22.85,-46.16,12.59,7.19,-3.21,-42.61,13.9,37.44,45.56,44.89,উ
-34.41,-74.66,2.05,4.03,-7.05,-64.2,8.49,18.59,29.62,31.7,উ
-30.73,-70.5,4.93,6.31,-5.46,-61.21,12.6,21.37,32.29,33.84,উ
-30.31,-67.84,7.84,8.12,-4.34,-60.9,1.5,20.57,31.68,33.19,উ
-31.42,-78.99,6.06,7.53,-4.72,-59.42,1.19,22.15,34.06,36.68,উ
-33.13,-80.07,13.54,10.32,-1.48,-67.9,57.45,16.11,26.55,30.37,উ
-34.83,-83.66,4.51,2.58,-7.42,-69.55,39.27,13.04,21.55,26.6,উ
-35.55,-81.31,-5.39,-8.01,-15.08,-64.94,35.99,16.45,22.51,27.77,উ
-34.04,-76.78,-1.93,-3.45,-12.63,-68.49,6.73,17.14,23.5,28.09,উ
-33.29,-68.95,-0.53,-2.3,-11.72,-65.95,0.78,19.17,24.94,29.28,উ
-32.29,-73.97,13.08,10.92,-0.36,-69.58,8.16,18.33,26.85,30.87,উ
-29.63,-67.85,15.42,20.02,16.58,-71.31,-1.55,18.99,33.21,36.89,উ
-29.1,-64.22,13.19,19.95,17.84,-70.07,2.0,20.01,34.41,37.81,উ
-29.78,-56.89,5.74,11.78,11.59,-71.74,-0.92,16.09,29.2,33.78,উ
-28.62,-57.09,-1.3,8.06,7.17,-72.66,1.45,19.59,29.08,32.18,উ
-28.53,-59.9,-1.01,4.81,-0.77,-73.29,0.0,17.96,27.4,30.91,উ
-28.93,-59.36,8.73,5.71,-2.2,-71.02,0.93,18.14,25.98,31.72,উ
-30.49,-75.33,21.56,22.15,17.55,-72.43,14.27,21.55,34.8,37.08,উ
-29.19,-71.5,20.24,20.25,14.47,-71.57,7.93,21.41,34.26,36.37,উ
-40.84,-78.64,4.71,7.67,3.15,-61.68,50.8,21.1,31.33,34.88,উ
-29.49,-59.95,2.16,0.07,-5.06,-51.38,34.44,34.8,40.27,41.69,উ
-31.79,-54.41,13.18,9.86,3.92,-54.96,26.29,35.07,44.08,43.13,উ
-31.51,-58.36,16.94,15.23,9.02,-48.32,32.17,40.02,47.65,45.83,উ
-26.73,-54.1,24.81,22.3,13.87,-57.24,17.28,36.95,46.68,43.55,উ
-45.72,-71.52,6.53,11.38,2.23,-73.97,-17.68,8.29,20.58,25.52,উ
-41.72,-64.57,10.22,13.35,3.99,-67.26,-1.28,16.71,27.61,31.23,উ
-42.88,-64.97,13.88,16.95,7.46,-67.86,-4.03,15.4,27.13,30.69,উ
-41.71,-69.67,11.13,10.18,-0.66,-55.17,22.93,22.95,31.3,34.93,উ
-31.5,-58.61,13.88,11.01,3.83,-43.42,42.22,38.41,45.85,47.79,উ
-36.25,-64.96,11.95,10.68,3.16,-48.35,43.35,30.09,38.74,41.35,উ
-35.56,-63.75,11.4,9.99,2.83,-50.55,39.52,29.53,38.65,41.14,উ
-36.32,-63.21,9.38,8.31,1.18,-48.61,39.98,30.14,38.72,41.31,উ
-30.31,-57.85,15.77,12.85,4.92,-53.96,24.3,30.57,38.83,40.74,উ
-21.78,-47.03,23.57,18.25,10.46,-52.45,19.4,36.8,44.82,43.9,উ
-19.49,-45.49,22.5,17.64,10.47,-51.97,18.16,39.69,47.02,45.45,উ
-50.12,-64.41,14.72,12.82,8.94,-54.5,12.26,21.5,29.81,33.4,উ
-47.89,-72.46,12.3,13.5,9.59,-56.81,33.61,21.78,32.04,35.03,উ
-21.1,-73.7,5.32,10.67,4.98,-28.08,26.39,23.27,33.29,34.62,উ
-18.05,-58.74,12.32,16.13,10.19,-37.74,6.53,25.28,37.88,38.91,উ
-19.8,-62.13,10.17,14.79,7.29,-34.22,-4.57,20.68,32.91,35.24,উ
-24.11,-64.79,2.52,4.05,6.21,-44.65,35.11,30.09,42.19,42.16,উ
-19.38,-64.05,4.49,7.91,9.11,-50.23,31.0,32.17,43.89,45.86,উ
-20.07,-73.89,4.31,8.62,9.55,-56.52,51.48,29.73,42.75,43.9,উ
-18.82,-83.79,9.63,10.23,9.74,-62.24,28.44,22.47,36.81,38.12,উ
-20.53,-84.3,11.2,11.45,10.09,-64.42,51.12,22.53,35.89,38.17,উ
-21.09,-84.18,10.88,11.36,9.8,-64.14,45.39,22.07,35.27,37.62,উ
-20.86,-82.47,11.43,11.71,10.0,-63.88,22.06,21.91,35.19,37.71,উ
-19.35,-83.17,11.24,10.94,8.35,-63.88,95.17,22.1,34.97,37.84,উ
-26.7,-70.2,5.82,6.5,3.39,-64.34,8.2,20.26,31.78,35.62,উ
-25.82,-60.6,1.43,2.52,1.09,-57.71,55.63,27.91,36.54,38.9,উ
-25.94,-65.76,8.13,7.67,2.07,-69.15,-59.51,9.34,24.56,30.01,উ
-29.48,-72.42,5.05,7.32,3.08,-72.29,-55.4,9.04,23.59,29.08,উ
-22.85,-60.15,13.03,11.91,7.05,-73.21,-43.23,10.4,25.91,31.24,উ
-20.21,-51.28,15.9,13.73,9.17,-73.01,-30.68,12.61,27.73,32.46,উ
-25.41,-81.4,5.16,6.88,1.62,-67.1,16.9,18.52,32.51,35.13,উ
-25.29,-77.42,6.23,7.76,2.82,-65.99,14.1,18.68,32.15,33.99,উ
-27.08,-78.21,3.56,-3.28,-5.39,-70.22,12.79,20.15,30.02,33.87,উ
-32.16,-86.11,0.75,-3.72,-7.31,-73.32,-37.95,11.31,21.66,26.61,উ
-31.62,-82.76,-1.78,-5.77,-8.3,-68.09,60.77,18.61,27.22,31.49,উ
-36.27,-69.5,6.46,0.96,-5.22,-68.24,-4.83,15.25,23.11,26.62,উ
-39.56,-73.12,2.86,0.02,-6.99,-52.03,41.47,24.3,30.76,31.9,উ
-40.37,-64.65,3.16,1.53,-4.61,-50.91,59.81,27.01,32.48,33.77,উ
-40.48,-80.68,-2.03,3.87,-2.31,-55.64,-68.09,15.8,25.22,29.67,উ
-42.14,-80.65,1.21,3.44,-0.51,-51.72,38.03,19.28,27.37,31.48,উ
-27.97,-87.0,-10.18,-9.24,-14.66,-78.22,-73.91,13.64,19.34,24.98,উ
-21.27,-80.91,5.42,0.19,-9.04,-82.32,-37.74,14.33,16.07,24.3,উ
-20.06,-67.35,6.95,5.76,-3.31,-81.8,-21.12,15.76,23.4,28.32,উ
-19.76,-81.67,14.31,13.2,4.24,-77.89,-50.96,15.03,25.88,30.31,উ
-20.94,-82.74,14.14,12.42,3.66,-76.17,-20.11,16.84,27.17,31.2,উ
-22.85,-82.57,12.48,10.59,1.47,-75.77,-27.01,15.63,25.27,29.57,উ
-23.27,-76.93,9.27,4.83,-2.1,-62.68,47.87,28.11,34.56,37.33,উ
-24.76,-66.95,0.82,-3.08,-7.61,-49.03,57.42,37.39,40.49,43.03,উ
-24.24,-63.19,1.57,-2.46,-6.62,-47.63,49.46,39.45,42.12,44.25,উ
