p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-46.3,-66.33,-62.77,-68.93,-67.25,-119.66,68.86,110.87,70.39,40.41,আ
-35.29,-66.73,-70.78,-70.78,-62.04,-91.12,26.94,83.6,41.89,31.17,আ
-36.91,-70.05,-71.29,-71.91,-64.92,-97.34,37.01,90.96,44.29,31.09,আ
-30.63,-71.93,-69.06,-72.48,-65.48,-106.9,61.18,114.75,56.2,25.19,আ
-37.58,-67.19,-64.08,-68.83,-65.68,-100.11,66.02,113.16,65.79,37.86,আ
-39.01,-70.4,-66.32,-70.75,-65.07,-108.62,69.25,117.42,61.92,32.96,আ
-35.94,-75.21,-72.82,-75.01,-66.73,-102.96,45.5,111.89,49.47,23.64,আ
-39.8,-79.02,-72.21,-81.72,-71.38,-113.26,80.47,137.97,68.84,6.4,আ
-41.7,-78.32,-70.81,-80.76,-74.34,-111.65,91.12,136.41,79.67,10.44,আ
-41.02,-68.04,-69.46,-73.61,-69.71,-96.42,37.94,89.72,63.59,28.28,আ
-42.85,-76.15,-70.46,-79.21,-69.11,-104.2,73.01,130.96,64.86,2.99,আ
-55.69,-75.81,-74.42,-76.74,-66.17,-88.16,38.9,104.94,43.28,10.35,আ
-53.35,-76.11,-73.27,-77.67,-68.25,-100.76,47.86,110.44,53.45,12.07,আ
-25.43,-79.4,-84.05,-74.63,-58.55,-102.33,-6.09,80.06,2.25,6.58,আ
-28.75,-86.16,-79.62,-80.7,-63.59,-109.13,53.47,129.82,23.21,9.21,আ
-38.5,-74.68,-72.12,-74.43,-59.97,-95.73,54.1,108.35,51.42,25.22,আ
-40.34,-74.93,-70.2,-73.18,-67.63,-98.38,61.09,105.98,61.67,39.17,আ
-39.03,-73.36,-71.3,-72.11,-65.02,-93.11,41.57,92.21,49.86,36.05,আ
-36.75,-69.34,-69.24,-68.3,-61.12,-90.0,32.17,82.44,45.1,36.92,আ
-38.14,-68.64,-68.08,-67.57,-60.86,-83.83,33.46,85.17,47.52,41.55,আ
-44.06,-69.77,-63.49,-65.32,-61.91,-91.28,61.63,98.78,62.27,53.43,আ
-46.3,-55.25,-52.91,-54.27,-49.6,-80.71,46.62,85.99,60.85,65.89,আ
-44.56,-69.62,-65.24,-68.7,-67.13,-93.99,51.38,99.83,68.35,53.37,আ
-45.87,-70.24,-64.52,-69.28,-64.62,-86.82,51.84,104.03,70.16,59.33,আ
-43.33,-67.42,-64.44,-69.06,-63.86,-82.0,48.49,101.46,67.98,51.22,আ
-52.46,-72.27,-67.74,-74.48,-73.64,-91.18,67.5,115.36,77.6,43.72,আ
-43.33,-74.64,-73.61,-75.08,-66.33,-83.17,24.08,94.79,50.49,31.48,আ
-38.12,-73.39,-74.1,-70.95,-63.63,-83.44,12.8,80.69,38.24,55.05,আ
-37.68,-68.93,-70.27,-66.05,-54.63,-79.76,23.98,85.58,38.01,25.42,আ
-30.36,-54.13,-56.83,-54.13,-47.68,-65.35,27.85,72.76,44.4,41.77,আ
-34.31,-64.24,-63.88,-64.0,-58.44,-71.6,33.59,85.76,52.57,42.11,আ
-38.52,-64.39,-63.03,-62.86,-56.57,-73.22,34.03,84.55,53.72,44.51,আ
-40.06,-72.96,-74.14,-72.4,-63.26,-84.06,19.94,86.69,37.06,17.56,আ
-42.69,-79.19,-81.5,-77.56,-64.08,-96.21,-6.12,91.55,18.22,5.2,আ
-62.09,-75.76,-68.66,-82.08,-77.38,-98.25,103.91,144.48,120.41,-16.39,আ
-57.04,-77.59,-75.09,-79.47,-69.07,-92.83,43.13,108.4,56.16,10.74,আ
-59.68,-74.19,-67.03,-76.95,-75.4,-114.64,97.39,133.18,101.26,28.09,আ
-56.42,-61.44,-58.85,-64.09,-62.23,-77.84,59.21,101.32,79.15,62.28,আ
-57.49,-61.94,-58.54,-63.64,-63.32,-77.63,61.6,102.25,79.13,59.38,আ
-47.04,-57.41,-57.07,-58.55,-53.35,-73.56,39.22,78.94,58.77,53.01,আ
-47.73,-54.57,-53.97,-56.12,-51.84,-68.07,42.21,81.17,62.08,56.46,আ
-38.89,-52.14,-53.95,-53.58,-47.3,-69.78,28.54,65.66,46.82,47.27,আ
-40.92,-59.57,-51.71,-66.15,-85.45,-138.69,107.86,140.98,116.63,56.94,আ
-46.51,-61.26,-53.18,-66.03,-85.61,-135.72,105.36,137.88,114.37,78.69,আ
-33.92,-78.48,-69.72,-80.83,-72.83,-124.35,96.42,140.24,83.16,-5.69,আ
-39.82,-75.01,-67.52,-77.7,-74.4,-123.79,91.63,134.0,86.84,4.39,আ
-49.33,-64.8,-57.67,-68.47,-81.71,-121.93,95.63,132.13,105.39,59.15,আ
-54.37,-54.46,-50.86,-56.48,-59.99,-100.82,67.78,105.05,79.79,78.87,আ
-53.65,-58.44,-53.06,-58.91,-62.54,-103.0,70.87,109.27,81.93,75.0,আ
-51.31,-62.27,-56.32,-63.63,-69.99,-118.93,77.5,113.83,86.36,73.86,আ
-49.69,-69.26,-61.51,-71.64,-78.16,-116.57,91.66,132.33,101.73,44.8,আ
-47.77,-71.89,-64.24,-74.42,-79.37,-117.9,93.76,132.84,101.36,29.41,আ
-42.09,-78.06,-69.25,-78.54,-77.21,-116.3,85.67,130.55,92.0,11.11,আ
-43.56,-76.21,-69.24,-77.48,-75.21,-113.07,79.95,127.81,85.1,23.82,আ
-52.95,-63.52,-58.55,-65.68,-69.39,-99.96,73.37,114.04,88.53,75.66,আ
-51.88,-63.44,-58.9,-65.5,-67.92,-101.75,69.52,110.93,83.16,67.58,আ
-48.51,-53.57,-52.23,-54.82,-51.27,-79.89,50.48,90.0,65.06,66.95,আ
-52.2,-55.0,-52.48,-56.02,-52.5,-83.79,54.42,95.1,71.61,71.28,আ
-61.35,-67.89,-61.52,-69.17,-74.6,-114.08,86.19,122.85,100.75,79.93,আ
-63.5,-58.24,-53.41,-58.63,-56.96,-89.53,64.66,101.36,84.48,88.68,আ
-63.36,-53.95,-50.54,-55.28,-52.38,-79.97,60.1,96.26,82.3,90.62,আ
-60.86,-54.19,-50.46,-54.84,-50.45,-74.88,58.18,94.55,79.12,85.82,আ
